osm_id,name,city,state,lat,lon
681304572,Pista de Skate do Módulo,,,-25.7596327,-49.7277176
681389631,,,,-26.8482482,-52.9888165
681438706,Pista de skate da lagoa,,,-20.7848918,-51.7192842
681453810,Pista de Skate da Praça da Lagoa do Pontal,,,-5.0772767,-37.9912891
681467200,,,,-21.2053639,-47.6126221
681501985,,,,-31.7433933,-52.3726677
681511804,,,,-16.9642548,-48.9438651
681517979,,,,-25.5416601,-49.2723419
681519178,,,,-22.5381611,-44.1761175
681529055,,,,-7.2341513,-35.8783993
681530228,,,,-16.0748685,-47.9934438
681549050,Pista de Skate,,,-26.8849675,-52.4172271
681623246,,,,-19.8815479,-44.9805601
681629968,,,,-22.9606193,-47.1072546
681632643,,,,-20.915981,-41.1900864
681638009,,,,-23.5395877,-47.4460353
681638254,,,,-22.5253258,-44.1009798
681674949,,,,-23.5209732,-47.5062253
681689760,,,,-22.085952,-41.8663887
681699546,,,,-23.5197722,-46.6441202
681699547,,,,-23.5196428,-46.6438643
681704095,,,,-20.4397481,-52.8854077
681726677,,,,-15.7002299,-47.873267
681750137,,,,-29.9129376,-51.0723574
681759908,,,,-26.9105132,-48.934353
681878173,,,,-27.286892,-48.925567
681961527,,,,-21.2398788,-48.8099117
681983260,,,,-21.6960116,-43.429228
682132628,,,,-23.083359,-48.9104696
682143166,sk8,,,-24.3051039,-52.5302983
682183020,Praça do Votorantim,,,-22.8587328,-43.5382671
682186367,Skate lane,,,-23.4352409,-47.5057594
682306342,,,,-23.1600375,-46.9284383
682325599,,,,-15.3038157,-49.1322214
682335367,,,,-10.9985091,-37.071566
682397184,Half,Mogi Mirim,,-22.435455,-46.9363233
682520242,,,,-11.7256998,-61.7725394
682541769,,,,-21.8017423,-49.6013887
682819528,,,,-23.6397367,-46.6770516
682822568,,,,-2.5325313,-44.2339063
683152899,Pista de Skate,,,-22.9351444,-46.2813282
683257542,,,,-20.7806421,-49.4089477
683272044,Pista de Skate,,,-19.9395132,-44.1145189
683344368,Pista de Skate Centro Esportivo Moacir Wilson Alves de Lima,,,-17.9895018,-46.8930809
683359906,,,,-23.5755507,-46.031875
683372502,,,,-22.8635146,-48.457592
683442755,Pista de Skate,,,-19.5222208,-40.7024157
683789889,,,,-17.5387728,-39.7384565
683823257,Pistinha da Getúlio,,,-21.211469,-50.4429136
684199585,,,,-5.7476374,-39.6308095
684432807,,,,-23.1189905,-47.2463174
684599230,,,,-23.8195748,-45.3625406
684632753,,,,-21.8230509,-46.8789234
684838558,,,,-10.1766162,-48.3271996
684862115,Skate,,,-10.2100117,-48.3229656
684895586,,,,-23.0519763,-46.3608472
685017303,,,,-25.4569362,-49.1581682
685023276,,,,-13.5504563,-58.8192103
685104264,Pista,,,-25.4470762,-49.0600422
685133956,,,,-5.0835578,-42.8037884
685150542,,,,-8.2906322,-35.9583593
685306524,Pista de Skate,,,-27.8951037,-53.3081368
685473337,,,,-23.6861542,-46.6212327
685534971,,,,-26.7749326,-53.0527187
686135527,,,,-21.5091233,-51.4311205
686987395,Pista de Skate do Almeidão,,,-7.1660495,-34.8725029
686987588,Pista de Skate Praça Dona Nalda,,,-7.1781729,-34.8993342
687003605,,,,-19.7921073,-45.6839855
687216949,,,,-22.5413975,-44.0661498
687457443,Pista de Skate Daniel Manesco,,,-23.3913056,-49.5054459
687474644,,,,-23.4942358,-46.8751461
687633193,,,,-20.1743547,-40.2072541
687713908,RAMPA DE SKATE,,,-2.9468741,-48.9538445
687715258,,,,-19.9251384,-44.1118869
688474038,,,,-27.604624,-48.4659223
689545088,,,,-23.4607141,-46.5858561
689807479,,,,-22.8982494,-43.7241102
690805675,,,,-27.6640111,-48.5396405
690841599,,,,-17.8549167,-41.5079744
691321592,Pista de Skate do Parque da Liberdade,,,-7.2389434,-35.897148
691454780,,,,-21.7095222,-46.8248296
691528814,,,,-3.8568922,-38.6399758
692023519,Skatepark Duda Neves,,,-22.881461,-43.0914546
692106805,,,,-12.1390118,-38.4164996
692494985,,,,-20.1378576,-40.2533431
692830187,Pista de Patins e Skate,,,-23.7645718,-46.7097158
693403551,Skate Park,,,-16.4926378,-39.07749
693434572,,,,-25.3175036,-49.2886015
693640319,,,,-24.3319271,-50.6258964
694096228,,,,-19.9532685,-44.1529926
696519691,pista de skate,,,-28.3885983,-53.9027138
697127308,,,,-21.461207,-54.3744862
697657596,,,,-24.4899877,-47.8375626
697906359,Pista de Skate,,,-12.2553156,-38.9624335
698001950,,,,-23.5014111,-46.670933
698274964,,,,-22.7370882,-45.1066912
698362619,,,,-22.7227551,-45.1153603
698891457,Pista de Skate,,,-25.396408,-52.4100186
698919037,,,,-3.7507417,-38.5567391
699288030,,,,-19.635359,-43.2025956
699758314,Pista de Skate do Viva Maiobão,,,-2.5416515,-44.173147
699833219,,,,-29.886892,-51.1283265
700007328,,,,-29.9281724,-51.1231304
700028164,,,,-25.4754407,-49.2763322
700444518,,,,-22.5733428,-46.5303536
701682190,,,,-2.4335497,-54.7111883
701691244,,,,-24.495127,-47.8315149
701725735,,,,-15.562432,-54.2830795
702950588,,,,-23.6379533,-46.6617562
703257383,,,,-21.0892559,-45.5692638
703541730,,,,-23.9475524,-46.3541108
704356608,Pista de Skate maior da Praça da Alvorada,,,-25.6262787,-48.4206194
704356609,Pista de Skate menor da Praça da Alvorada,,,-25.6262628,-48.4207454
704411339,,,,-12.9892972,-38.5112678
704902588,,,,-23.2558838,-51.1538149
704970421,,,,-20.6935671,-50.5489106
704990033,,,,-17.5737511,-52.5406171
705006758,,,,-23.7174823,-46.6980093
705006775,Pista Diney 9,,,-23.7188025,-46.6980433
705606934,Pista entre pistas,,,-25.6262929,-48.4207021
706170763,Pista de Skate de Três Coroas,,,-29.5153013,-50.7746741
706726329,,,,-20.6560673,-51.1187153
706813319,,,,-23.7201052,-47.4117148
707099647,,,,-17.5970591,-44.7319592
707938875,,,,-23.3175954,-52.3066457
708022368,Pista de Skate do parque da cidade,,,-22.5360647,-44.1807869
708237507,,,,-16.6561351,-49.5047382
708564385,,,,-20.9054029,-49.2647942
710068996,Pista de Skate do Clube Municipal,,,-20.3582937,-50.6986744
710711792,Pista de Skate Chorão,,,-12.9969861,-38.4693127
712267136,,,,-25.6639851,-49.3255026
714181069,,,,-30.1183208,-51.9619537
714273072,Pista de Skate,,,-22.8793611,-49.2389509
715472613,,,,-23.5612176,-46.5652634
717384306,,,,-19.9183328,-44.0930727
717613146,Pista de Skate,,,-9.5497774,-35.7270266
718030521,,,,-20.4604887,-54.6280694
718498083,,,,-20.429902,-54.5750731
719907758,,,,-16.6557461,-49.4889489
722088183,,,,-23.2048542,-46.7849025
722583528,,,,-22.4392493,-41.8502889
724395144,,,,-22.3047264,-49.1044322
726123172,Pista De Skate,,,-22.0334964,-48.9120386
726545443,,,,-20.0562667,-40.19222
727339962,,,,-23.7050423,-49.4786105
728271481,Pista de Skate Andradina,,,-20.9024456,-51.3713251
728985854,Rampa de Skate,,,-12.7386201,-60.1473897
728985855,Pista de Skate,,,-12.7387428,-60.1474583
729203685,,,,-29.4553359,-51.3141769
729430852,,,,-20.081525,-51.1025228
729974670,Pista de Skate da Praça da Juventude,,,-7.5900581,-72.681802
730841317,,,,-15.8716123,-47.9659178
730939935,,,,-23.4642356,-46.5707355
731800508,,,,-22.0555443,-47.9130385
732800859,Parque de Skate,,,-15.6691817,-47.8538063
733439401,Pista de Skate,,,-3.0738828,-59.9560494
733442681,Pista de Skate,,,-23.80011,-48.59504
734028222,,,,-23.5837798,-46.4083574
734312270,,,,-9.6684857,-35.7443874
735391210,Skate Básico,,,-22.8551033,-43.3528628
735391228,Half Pipe,,,-22.8545648,-43.3530345
737352703,Pista de Skate,,,-15.7971185,-48.053892
737473185,,,,-9.437868,-38.2178076
737713614,Antiga pista de skate,,,-22.1522747,-51.1758618
737907345,,,,-22.4406619,-46.8210119
740140955,,,,-29.9161246,-51.169838
741630238,Nova Pista de Skate,,,-22.1451459,-51.1526662
741764635,,,,-20.1904385,-40.2652685
741775767,,,,-22.0590223,-46.9870306
743131410,,,,-23.6857731,-46.6212362
747812482,Pista de Skate,,,-26.2303399,-52.6613264
749754480,,,,-23.6665394,-46.5940139
750467851,,,,-19.9314222,-44.029896
751028786,,,,-23.656136,-46.5994544
751028787,,,,-23.6707801,-46.6017758
752860657,pista do centro,,,-22.5161218,-43.9994624
754131524,,,,-7.1483457,-34.8746826
755960224,,,,-22.2893371,-49.5414155
756349349,,,,-24.5741498,-53.9780812
756400916,,,,-22.7408018,-41.9706471
758183623,,,,-15.8119147,-42.2260002
762698214,,,,-23.5508067,-47.8946034
765732662,,,,-19.351258,-47.3015944
769441500,,,,-3.7008001,-38.5883514
769454522,,,,-3.6985443,-38.579271
770091056,,,,-5.3512823,-49.0760255
772145264,,,,-26.2553224,-52.675734
776023223,,,,-25.6517303,-49.303061
776552197,CEU - Centro de Artes e Esportes Unificados,,,-11.4277565,-61.4718158
776557927,Pista de Skate Hudson Frank,,,-11.4378204,-61.4518583
778081353,,,,-26.962191,-50.4184918
779357798,,,,-19.8926867,-44.035576
779891370,,,,-21.6968044,-45.2610928
781947373,,,,-28.5169869,-50.9398319
784702411,,,,-13.0236657,-42.6890236
788567363,,,,-8.3398909,-34.9547747
794202698,,,,-24.4654373,-53.9555476
794603991,,,,-23.8476775,-50.1924811
796600382,,,,-22.8987527,-48.450968
797062092,,,,-23.5892929,-48.4761596
800831278,,,,-7.484997,-38.9861236
803809397,,,,-17.8060106,-50.93394
805110410,,,,-22.7216814,-43.73174
805813356,,,,-20.2651312,-40.261895
810069301,,,,-22.9129403,-43.5828877
810864443,,,,-22.9909263,-47.1429861
815069464,,,,-28.0306742,-54.3506261
815549767,Triângulo do Skate,,,-22.6146911,-43.2317854
817404961,,,,-23.7510442,-46.6029387
818103290,,,,-16.4664587,-54.6772218
820229373,Pista de Skate,,,-24.3851751,-47.9318972
820532110,Buraco Skate,,,-24.3916377,-47.9252062
821245354,,,,-16.7201304,-49.3138016
821694314,Pista Skate,,,-24.5571578,-54.0589112
823859839,,,,-8.1175753,-34.9686361
824196300,Pista de Skate Vô Konrad,,,-24.2763218,-53.8459903
824915566,,,,-8.0546568,-34.8765766
832670968,,,,-15.6824346,-48.1982613
833199131,,,,-12.9814577,-38.4304793
834039471,,,,-7.1607453,-34.8931345
834766689,,,,-21.8502945,-46.5696806
835061585,Mogiana,,,-21.2987159,-46.7110364
835094542,,,,-22.5763235,-49.4002877
836814596,,,,-23.4190278,-51.4371098
836969671,,,,-19.8660011,-43.9220655
837406281,,,,-30.1924152,-51.1639223
839684661,,,,-5.9631639,-35.2827394
839923867,,,,-20.7933041,-49.233284
839965889,,,,-20.7984236,-49.2254042
840359804,,,,-29.6410446,-52.1983863
840942841,,,,-22.8274707,-45.2181722
842277613,,,,-20.374066,-40.3110521
842907349,,,,-8.4483624,-34.9953156
845743380,,,,-11.0143411,-37.0863754
846059252,,,,-11.0015864,-37.0963841
847192881,,,,-23.5829746,-48.0177004
847877624,,,,-23.4627998,-47.4746208
849921333,,,,-22.8386194,-43.2687825
858727730,Skate Park Bombinhas,,,-27.1870593,-48.5028438
860128984,Pista de Skate Parque Botyra,,,-23.5184697,-46.1860116
871918866,,,,-23.5453045,-46.6283533
872742620,,,,-22.7828209,-43.4281106
875159070,,,,-26.4834512,-49.0475735
876586762,,,,-29.8696962,-50.0829747
878687819,,,,-23.5137667,-47.4447402
880432432,,,,-21.2207584,-47.7668959
880659769,,,,-8.0600834,-34.9261385
880706963,,,,-16.8120074,-49.9279956
880833109,,,,-10.8490542,-37.0698356
881623907,,,,-22.5452611,-44.2365731
882991553,,,,-22.6526847,-47.1827988
884556032,,,,-9.3884942,-40.5009339
884961318,,,,-8.0264746,-34.9541773
886371045,,,,-8.0925913,-34.9155187
886801663,,,,-23.0730591,-47.9755572
888283941,,,,-29.812547,-50.0607792
888463831,,,,-5.1913933,-42.7461806
888463837,,,,-4.9850138,-42.8225861
888463857,,,,-5.1361083,-42.7947285
888463863,,,,-5.0560264,-42.7402424
888463898,,,,-5.063173,-42.8340325
888463900,,,,-5.1395061,-42.7943229
888471332,,,,-5.0745216,-42.7926883
888770366,,,,-3.7528811,-38.5170153
890352029,,,,-22.644725,-43.2865533
892510894,,,,-11.0165522,-68.7486916
892524959,,,,-11.0286377,-68.7387878
895199380,,,,-23.2765683,-51.0723793
895365055,,,,-22.6256431,-43.2183623
896631218,,,,-8.3984305,-35.0603788
897716804,,,,-5.0863702,-42.8418042
900788411,,,,-29.7595013,-51.1435632
907189711,,,,-23.5094788,-46.7866585
908046377,,,,-6.2523984,-36.5250932
909738490,Mersault skate,,,-12.596805,-52.2086527
910075965,,,,-27.8233412,-50.3366726
910591988,,,,-20.5620663,-47.4075937
911270112,,,,-23.629351,-46.4909336
912475037,,,,-26.1908286,-48.5329736
918949464,Rampas de Skate - Porto D'Antas,,,-10.8725365,-37.0525278
919606387,,,,-22.5413248,-44.1144302
921494829,,,,-2.9075278,-40.8580265
923188811,,,,-2.8908849,-40.8487013
926215279,Pista Skate Sebastião Carlos de Melo,,,-22.5903332,-46.1755144
929927839,,,,-29.8009809,-55.7645653
930768648,,,,-21.7359307,-43.3303907
935639324,,,,-27.5489427,-48.4976518
936785206,,,,-25.4308754,-54.3964804
939361325,,,,-30.1509735,-51.1501071
943061470,Pista de Skate,,,-29.5914553,-55.4826849
946076353,,,,-8.0200476,-34.8762697
951526696,Skate Park Itapevi,,,-23.5483234,-46.9374342
955494646,,,,-15.8298479,-48.0318884
955869020,,,,-23.3484718,-47.8674298
958012618,,,,-22.6813936,-43.2899506
960087884,Pista de Skate,,,-21.9739083,-51.6457362
962374171,Pista de Skate no Bairro Vila Rica,,,-20.72678,-46.5984989
962374802,Pista de Skate no Bairro do Vila Rica,,,-20.7265955,-46.5984526
962629479,,,,-20.7176181,-46.6136007
963070628,,,,-6.4817329,-36.1502668
963140827,,,,-22.7744542,-41.9030916
963140832,,,,-22.7743057,-41.9034347
963326064,Pista de skate,,,-21.1555142,-48.938861
964094573,,,,-21.6675803,-49.7646329
964378612,,,,-23.3948999,-46.3131676
966001774,,,,-29.5804558,-51.1072692
966001775,,,,-29.5906891,-51.073263
967046014,,,,-22.1916288,-46.7622109
972701267,,,,-2.5790893,-44.1989159
973867851,,,,-25.8804627,-48.5924497
975311774,Pista de Skate do Mary Dota,,,-22.2958166,-49.0406768
975528296,,,,-27.5831048,-48.5772619
975852926,,,,-27.6297564,-48.5254533
975852927,,,,-27.6295838,-48.5246191
977554950,Pista de skate Prof Turim,,,-23.0478851,-50.2297795
978565733,,,,-27.0492485,-48.5901568
980962363,,,,-21.7528535,-43.3462209
981858276,,,,-25.4578394,-49.2292443
983172305,,,,-15.6543208,-47.7858724
986508969,,,,-27.6430937,-48.7046319
987564063,,,,-27.4862099,-48.6683822
987564090,,,,-27.4879747,-48.6736988
987564109,,,,-27.4851152,-48.6699943
987821900,Skate Park do Itapoã,,,-15.7535604,-47.765431
987822949,Skate Park do Varjão,,,-15.7087028,-47.8828269
988553188,Pista de Skate,,,-7.2117841,-35.9174168
988579115,,,,-7.2109772,-35.9204799
991605108,,,,-23.6552156,-46.4234256
993529185,,,,-22.9639147,-45.5468602
993706963,,,,-10.7234972,-62.2537672
997039030,,,,-22.9335259,-45.4697498
1002053495,Lucas Lopes,,,-23.4191008,-47.486617
1002433983,Pista de skate da Taboca,,,-19.8474134,-43.9268227
1012205702,,,,-23.1568811,-46.8976774
1012205703,,,,-23.1570376,-46.8977859
1014469564,,,,-23.4401921,-45.0694218
1020198239,,,,-25.5330638,-49.0886667
1023400968,Pista de Skate Aparício Cerqueira,,,-23.8096152,-47.7238959
1026560827,,,,-21.9991494,-47.9119356
1028240406,,,,-26.8987206,-49.0117742
1030076309,,,,-20.7808428,-42.8772969
1033549620,,,,-21.7617168,-41.327162
1033549632,,,,-21.7619597,-41.3272304
1035083492,,,,-29.3679264,-50.8766958
1038033394,,,,-29.9359347,-51.1791733
1039491395,,,,-10.7191741,-62.2560341
1040328665,,,,-21.604778,-48.8214251
1041533116,,,,-26.9456072,-48.9534125
1045835955,,,,-3.7609894,-38.5048415
1046360129,,,,-23.7130419,-46.5512198
1046361401,,,,-23.7068785,-46.5603615
1047669911,,,,-3.7700458,-38.6296757
1051453352,Pista de Skate JD Monte Libano,,,-21.8034665,-49.9266408
1052041255,,,,-12.8051947,-38.3953457
1053937093,,,,-10.8546281,-37.0580525
1055145803,Pista de Skate Alfenas,,,-21.4389168,-45.9360759
1057978103,,,,-22.8445078,-47.1166696
1060395329,,,,-23.6362605,-46.7273328
1060581721,,,,-3.8082813,-38.5549256
1060672337,,,,-3.7084351,-38.4655451
1060984587,,,,-25.4339356,-48.7146134
1061367657,Skatepark da Beira-Mar,,,-3.7254834,-38.4938565
1065354030,,,,-23.0874452,-52.4626482
1070454756,,,,-22.7791904,-47.2997766
1070461205,,,,-22.8067474,-47.3059334
1071994058,Pista de Skate do Aruanã,,,-3.0963596,-60.0521399
1078575158,Skate Park de Itaí,,,-23.4215351,-49.0889671
1079270469,,,,-26.8226579,-49.2751817
1080567326,Pista de Skate Ibiti do Paço,,,-23.4471182,-47.4459063
1080668825,,,,-8.7553683,-35.1016698
1080967805,,,,-26.9272421,-49.370329
1082351102,,,,-23.2615493,-47.0635527
1085357908,,,,-26.9638142,-49.3830462
1087598442,,,,-25.4284811,-49.2041444
1089475753,,,,-24.9411969,-49.8289207
1093188079,,,,-29.265202,-49.6688365
1093653005,Roda do Leme,,,-22.9622348,-43.1647471
1094550061,pista de skate,,,-20.6868472,-48.410197
1095675385,,,,-27.023099,-50.9272706
1095681217,,,,-15.855117,-47.9503966
1095714976,,,,-28.2659481,-49.1675642
1098302978,Pista de Skate da Praça da juventute,,,-2.6975066,-44.8398126
1099722460,,,,-20.3871323,-43.5152082
1102890814,,,,-23.4301282,-46.5420683
1103304972,,,,-27.7042964,-48.498365
1104330904,,,,-29.6364937,-51.0158932
1104330905,,,,-29.6367889,-51.0156601
1104868628,Pista de Skate,,,-18.6334913,-48.1821412
1105257040,Pista de Skate (Praça da Nova Holanda),,,-22.8542972,-43.2413584
1105406758,,,,-29.6786036,-51.1348578
1106097262,,,,-23.3739299,-52.0629001
1106643258,,,,-27.405577,-49.8227246
1107621373,Pista de Skate,,,-21.1389496,-48.9654946
1108633326,"Pista de Skate ""André Luís Justino de Souza""",,,-20.450409,-48.0157652
1110095486,,,,-3.8064278,-38.5796506
1110154371,Skate Park Messejana,,,-3.8311803,-38.4956918
1110162968,,,,-3.824092,-38.5558318
1112251115,,,,-19.1973994,-40.0975395
1112488215,,,,-25.5279411,-49.2694314
1113157776,,,,-3.3648072,-64.7174123
1113613439,,,,-20.2128339,-40.2118174
1116449641,,,,-26.2505403,-51.0834973
1117258020,,,,-18.9761494,-48.3461614
1117292184,,,,-27.5446659,-48.6255412
1118390452,,,,-9.4036883,-40.4982768
1118435656,,,,-29.4646211,-52.0870167
1118473777,,,,-23.8242588,-45.4314466
1119262376,,,,-23.5358082,-46.9227441
1120391616,Pista de Skate Morada do Sol II,,,-10.3364283,-48.2835461
1123133085,,,,-29.9909424,-50.1267515
1123174702,,,,-30.0513776,-51.1643064
1123184998,,,,-29.9947549,-50.1275693
1123944377,Cidade do Skate,,,-22.2829152,-51.4888429
1124693088,,,,-20.6565256,-47.2916393
1124987134,,,,-4.3192788,-40.7081459
1127812080,Pista de Skate,,,-21.6100106,-48.361446
1130660554,,,,-23.4012321,-46.9002744
1130947643,,,,-20.3208341,-40.3490634
1132961956,,,,-20.3507889,-47.7712793
1133804259,Pista de Skate,,,-13.7482958,-39.4861247
1133822086,,,,-28.2939749,-49.9290301
1134516918,,,,-23.1961048,-45.9573642
1134605709,,,,-25.4756805,-49.2773377
1136761767,Pista de Skate,,,-3.3628694,-39.8277726
1137102440,Sense Layback,,,-27.6688066,-48.4787427
1137445191,Pista de Skate Dollete Antonio Sales,,,-23.5389325,-47.184675
1147767378,,,,-25.460553,-49.1818675
1147967171,,,,-25.5295012,-49.2417427
1152398295,Pista de Skate do Padre Eustáquio,,,-19.909658,-43.9855024
1152732261,Pista de skate - parque Jequeitibá,,,-15.6409265,-47.7893198
1153001209,,,,-10.5723631,-67.6755943
1153001210,,,,-10.5731543,-67.6753756
1153367879,,,,-12.9886653,-38.5217944
1155891162,,,,-12.9393835,-38.3398476
1156967474,,,,-2.523399,-44.2155957
1156977475,,,,-2.5486029,-44.2587019
1157291300,,,,-22.383727,-46.9327988
1157420561,pista do buraco,,,-8.9130964,-35.7170251
1157942233,,,,-3.9006999,-40.7396645
1158508956,,,,-23.1735799,-47.7519883
1158547487,,,,-25.5049835,-49.2480458
1158572052,,,,-15.7703358,-47.7842001
1158579601,,,,-15.846313,-47.9221618
1159497744,,,,-3.7390875,-38.4713365
1159671211,,,,-3.742316,-38.4686829
1160381802,,,,-22.2297119,-54.7555852
1160381819,,,,-22.2476005,-54.8155062
1160535502,,,,-13.1011217,-55.926117
1161204238,,,,-30.025632,-51.1131802
1163446818,,,,-26.7917353,-48.6092831
1165450875,,,,-11.3359325,-38.9618337
1166248035,,,,-23.7501266,-46.6181682
1166282245,Lagoa Skatepark,,,-3.7687174,-38.5696593
1167401309,,,,-3.826427,-38.5481726
1167663866,,,,-23.7399549,-46.5974371
1173566690,,,,-8.0183177,-34.8497202
1175506106,,,,-23.2911765,-45.9582951
1175784244,,,,-19.872882,-44.976156
1176603353,Pista de Skate Negretti,,,-29.4659101,-51.9612283
1176660125,,,,-8.0767784,-34.9304415
1177295045,Pista de Skate,,,-25.093441,-50.2053963
1178800249,,,,-24.75478,-53.7166139
1181186993,,,,-23.3193389,-46.5916399
1182777129,,,,-23.7234807,-46.5253668
1183820306,,,,-17.8958496,-51.7273927
1183961983,,,,-23.0578025,-54.1923035
1183978269,,,,-23.0526745,-54.2205399
1184340112,,,,-22.9192272,-43.2343421
1184376150,Rampa de Vila Isabel,,,-22.9147544,-43.2516764
1185621948,,,,-22.0308257,-48.9050795
1186656225,Pista Skate Itamirim,,,-26.9251708,-48.6833562
1187052029,,,,-19.4547942,-44.233499
1188528894,,,,-23.675565,-46.4892286
1189094224,,,,-23.6727681,-46.5655062
1189921709,Pista de Skate,,,-8.1973863,-35.5558626
1190447653,Pista de Skate,,,-22.4142655,-45.7958725
1192130535,,,,-24.5339308,-54.058318
1192489143,,,,-23.3355421,-46.8425644
1194010828,,,,-21.6795795,-50.3296629
1196385955,,,,-3.8495383,-38.5173832
1198132348,,,,-3.742163,-38.5673369
1199249420,Pista de Skate,,,-19.6046154,-46.9303972
1201917086,,,,-23.6723789,-46.6112989
1202388734,,,,-27.5720866,-48.428545
1204467822,,,,-23.4922065,-48.4156759
1206725480,,,,-27.4551751,-48.3949804
1208037675,Pista de Skate do Bairro Gramadinho,,,-28.7204427,-51.9266597
1209097103,,,,-22.7134589,-46.8118979
1209499929,,,,-23.7438783,-46.3920561
1210676106,,,,-23.533724,-46.8881509
1212028498,,,,-29.4176693,-50.8740712
1212766149,Pista de Skate Breno Ortiz de Camargo,,,-25.2178968,-49.3396693
1213996164,,,,-8.4402614,-35.0174923
1214926336,,,,-16.1110646,-47.9313692
1215380009,,,,-3.7777476,-38.6003156
1215468298,,,,-3.7534371,-38.5819752
1216363395,,,,-29.3655207,-50.8018397
1219881441,,,,-3.8152431,-38.6078263
1220404088,Pista de Skate,,,-26.6021971,-53.5248033
1221893391,,,,-26.9203354,-48.6899596
1223040815,Pista de Skate Nelson Mandela,,,-3.8279312,-38.5482109
1224825386,,,,-21.7643028,-48.127665
1227417131,,,,-23.559442,-46.3682443
1228541182,,,,-29.5573681,-49.8900652
1228618717,,,,-25.3363253,-49.2663135
1228618718,,,,-25.3363812,-49.2664073
1230734174,,,,-3.8674425,-38.520145
1233182504,,,,-3.8194706,-38.6136688
1233867029,,,,-22.8759265,-46.7921621
1234698980,,,,-16.6910924,-49.1181689
1235083402,,,,-17.4036346,-50.3774392
1236186460,,,,-22.1754651,-47.3758821
1239774234,,,,-23.3167908,-51.1128732
1241730834,,,,-21.7467103,-48.1390339
1241765245,,,,-12.939717,-38.3305853
1242088597,,,,-12.9218412,-38.5061398
1247686302,,,,-23.411598,-51.9380881
1259426572,,,,-10.4430693,-62.4753968
1261943416,,,,-16.4668403,-54.6817606
1265336770,,,,-22.8892231,-43.067841
1265831699,,,,-22.0164438,-47.4300417
1267626584,,,,-7.9503277,-34.8965927
1268787912,,,,-23.2893373,-51.2032521
1270297410,,,,-22.7601491,-43.4414517
1272438389,,,,-31.7421699,-52.314557
1277913126,,,,-25.4474655,-49.2582548
1278639714,,,,-23.5864935,-47.9800451
1281348278,Pista de Skate Lekão Rocha,,,-21.8954291,-49.0244537
1286105769,,,,-22.9365473,-43.6643007
1286146626,Fernando Costa Gama,,,-23.4466368,-47.3756423
1290087378,,,,-23.4853739,-46.7103572
1291062544,,,,-26.8243915,-49.2818984
1291347664,,,,-24.7073072,-47.5510409
1292431391,,,,-19.7684517,-43.9559979
1293498937,,,,-22.4360526,-46.9510883
1298247361,,,,-23.7067833,-46.5943831
1299602144,Pista de Skate Marcel Cabral Castilhos,,,-29.9619616,-51.6215193
1303520802,pista de skate da praça XV,,,-22.9031151,-43.173549
1304725914,,,,-22.9804881,-43.3932332
1306067570,Skate Park,,,0.0071153,-51.0590804
1309425076,,,,-15.6045815,-47.6609154
1310654528,Azul Skatepark - Parque Sabiá,,,-18.9121327,-48.2303359
1315386328,,,,-3.8904865,-38.6830279
1318035334,,,,-16.0642975,-57.6839875
1319397971,,,,-22.7922988,-43.3010365
1321613869,,,,-25.515901,-49.2761814
1322314509,,,,-7.3996921,-35.0941416
1322464014,,,,-22.7204349,-43.5637487
1322465465,,,,-22.9105641,-43.5728589
1322470873,,,,-22.4776376,-44.4940169
1322471667,Pisca de Skate CEU Paz,,,-23.4469872,-46.6882621
1323595574,,,,-22.9084472,-47.1141556
1324884073,,,,-20.3644571,-40.3038098
1328419646,,,,-3.7231279,-38.4732088
1330420334,,,,-22.4041859,-47.606566
1332885120,,,,-32.018793,-52.0398823
1333341566,,,,-30.0411431,-51.1757362
1334641732,,,,-23.555794,-47.8969566
1339948408,,,,-22.8175144,-43.3757356
1340168617,PISTA DE SKATE,,,-15.788629,-47.7805455
1340350939,,,,-22.1676798,-43.58439
1342118919,,,,-23.4840363,-46.4612132
1347156377,,,,-22.9541783,-42.7010313
1349614199,,,,-22.9668277,-43.3847611
1349964424,,,,-23.6664771,-46.5469138
1350713793,,,,-22.680005,-47.6789385
1350815889,,,,-21.5646422,-45.4485782
1351657293,,,,-7.2167996,-48.2179096
1354292129,Pista de Skate,,,-16.7220576,-49.2137964
1357821215,,,,-7.2850755,-34.800329
1361450850,,,,-4.8370086,-42.183486
1361952221,,,,-25.863734,-52.5300916
1362533978,,,,-24.0338726,-46.5268911
1363753688,,,,-15.8358234,-48.1344914
1368221511,Rampa de Skate,,,-11.1778766,-40.5182725
1370952668,,,,-22.9161139,-43.5957125
1376018196,,,,-19.9583825,-44.2011263
1377022636,Pista de Skate da Vila,,,-23.0596753,-46.3699022
1377460703,Manifesto Skate Park,,,-23.5854008,-46.6008557
1378441847,,,,-23.6151481,-46.5333452
1381738545,,,,-23.4177648,-46.0326056
1381980011,,,,-3.7560098,-38.5227387
1382849598,,,,-8.1302645,-34.9091179
1382882722,,,,-19.9409901,-44.0598099
1383258800,Skatepark do Leblon,,,-6.8892297,-38.5638969
1383666348,,,,-23.6022277,-46.9391239
1387401151,,,,-23.6096565,-46.5815931
1387659326,Pista de Skate Guilherme César Teixeira Laje - D2,,,-23.5289206,-46.9006085
1388016516,Pista de Skate da Praça de Eventos,,,-6.7473193,-51.1501526
1388063510,,,,-25.4791372,-49.193159
